id_contrato,numero_contrato,id_fornecedor,tipo_contrato,descricao_escopo,valor_total,moeda,data_inicio,data_fim,status,unidade_industrial,area_responsavel,documento_contrato,procedimento_referencia
CTR-00593,CT-2020-00593,FORN-0099,Serviços de Construção e Montagem,Manutenção preditiva com análise de vibração e termografia,4303854.73,BRL,2020-11-27,2021-02-25,Suspenso,Unidade Industrial Várzea Arlindo,Logística e Suprimentos,CONTRATO_CT-2020-00593.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00594,CT-2020-00594,FORN-0050,Fornecimento de Produtos Químicos,Fornecimento de válvulas de controle e segurança para unidades de polimerização,393522.48,BRL,2020-12-30,2022-06-28,Ativo,Polo Petroquímico de Fagundes Verde,Logística e Suprimentos,CONTRATO_CT-2020-00594.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00595,CT-2020-00595,FORN-0079,Serviços de Construção e Montagem,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,11576868.38,BRL,2020-10-21,2022-10-21,Ativo,Unidade Industrial Ribeirão das Águas,Engenharia de Processos,CONTRATO_CT-2020-00595.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00596,CT-2020-00596,FORN-0057,Contratação de Serviços Ambientais,Projeto e instalação de sistema de automação para planta de polietileno,5842157.6,BRL,2020-05-24,2022-05-24,Em Renovação,Polo Petroquímico de Lagoa das Águas,Engenharia de Processos,CONTRATO_CT-2020-00596.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00597,CT-2023-00597,FORN-0003,Serviços de Automação e Instrumentação,Tratamento de efluentes industriais e gestão de resíduos sólidos,2190176.93,BRL,2023-09-23,2025-03-21,Encerrado,Polo Petroquímico de Lagoa das Águas,Manutenção Industrial,CONTRATO_CT-2023-00597.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00598,CT-2022-00598,FORN-0051,Serviços de Calibração e Ensaios,Manutenção preventiva e corretiva de trocadores de calor e torres de resfriamento,6764869.3,BRL,2022-06-12,2023-12-09,Ativo,Unidade Industrial Ribeirão das Águas,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2022-00598.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00599,CT-2020-00599,FORN-0070,Serviços de Engenharia e Projetos,Manutenção preventiva e corretiva de trocadores de calor e torres de resfriamento,8122500.33,BRL,2020-09-05,2022-09-05,Encerrado,Complexo Petroquímico de Córrego Fagundes (SUAPE),Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2020-00599.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00600,CT-2022-00600,FORN-0088,Contratação de Serviços Ambientais,Limpeza química e hidrojateamento de permutadores e reatores,6838469.26,BRL,2022-01-18,2024-01-18,Ativo,Polo Petroquímico de Lagoa das Águas,Engenharia de Processos,CONTRATO_CT-2022-00600.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00601,CT-2023-00601,FORN-0059,Contratação de Serviços Ambientais,Inspeção baseada em risco (IBR) de equipamentos estáticos,7742702.65,BRL,2023-02-09,2023-05-10,Ativo,Unidade Lagoa Branca,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2023-00601.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00602,CT-2020-00602,FORN-0039,Serviços de Construção e Montagem,Projeto e instalação de sistema de automação para planta de polietileno,6682159.49,BRL,2020-06-22,2023-06-22,Ativo,Unidade Industrial Várzea Arlindo,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2020-00602.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00603,CT-2022-00603,FORN-0005,Serviços de Engenharia e Projetos,Manutenção preventiva e corretiva de trocadores de calor e torres de resfriamento,11932539.74,BRL,2022-03-07,2022-06-05,Encerrado,Unidade Lagoa Branca,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2022-00603.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00604,CT-2021-00604,FORN-0064,Contratação de Transporte e Logística,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,1079383.95,BRL,2021-11-25,2022-02-23,Ativo,Polo Petroquímico de Lagoa das Águas,Manutenção Industrial,CONTRATO_CT-2021-00604.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00605,CT-2020-00605,FORN-0052,Fornecimento de Materiais e Equipamentos,Montagem eletromecânica para expansão da unidade de PVC,2917761.28,BRL,2020-11-01,2023-11-01,Ativo,Unidade Industrial Ribeirão das Águas,Projetos e Expansão,CONTRATO_CT-2020-00605.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00606,CT-2025-00606,FORN-0005,Contratação de Serviços de Inspeção,Instalação e comissionamento de analisadores de processo online,442749.41,BRL,2025-01-31,2027-01-31,Ativo,Polo Petroquímico de Lagoa das Águas,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2025-00606.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00607,CT-2024-00607,FORN-0002,Contratação de Serviços de Inspeção,Inspeção baseada em risco (IBR) de equipamentos estáticos,3692981.98,BRL,2024-08-07,2024-11-05,Ativo,Polo Petroquímico de Lagoa das Águas,Logística e Suprimentos,CONTRATO_CT-2024-00607.pdf,PROC-SMS-003_Trabalho_em_Altura.pdf
CTR-00608,CT-2024-00608,FORN-0014,Fornecimento de Materiais e Equipamentos,Instalação e comissionamento de analisadores de processo online,2159746.75,BRL,2024-07-05,2025-01-01,Suspenso,Unidade Lagoa Branca,Engenharia de Processos,CONTRATO_CT-2024-00608.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00609,CT-2024-00609,FORN-0042,Fornecimento de Materiais e Equipamentos,Fornecimento de filtros industriais para sistemas de ar e água,3832928.02,BRL,2024-09-09,2025-03-08,Ativo,Complexo Industrial de Monte Teodoro,Qualidade e Laboratório,CONTRATO_CT-2024-00609.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00610,CT-2024-00610,FORN-0043,Fornecimento de Materiais e Equipamentos,Projeto e instalação de sistema de automação para planta de polietileno,881851.72,BRL,2024-03-31,2025-09-27,Em Aprovação,Polo Petroquímico de Fagundes Verde,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2024-00610.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00611,CT-2020-00611,FORN-0022,Serviços de Automação e Instrumentação,"Calibração de instrumentos de medição de vazão, pressão e temperatura",4930536.72,BRL,2020-07-23,2023-07-23,Ativo,Polo Petroquímico de Lagoa das Águas,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2020-00611.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00612,CT-2021-00612,FORN-0003,Serviços de Automação e Instrumentação,Inspeção e ensaios não destrutivos (END) em vasos de pressão e tubulações,5677390.69,BRL,2021-01-02,2021-04-02,Encerrado,Polo Petroquímico de Lagoa das Águas,Manutenção Industrial,CONTRATO_CT-2021-00612.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00613,CT-2020-00613,FORN-0054,Serviços de Automação e Instrumentação,Manutenção preditiva com análise de vibração e termografia,2225922.0,BRL,2020-10-20,2023-10-20,Suspenso,Complexo Industrial de Monte Teodoro,Operações de Planta,CONTRATO_CT-2020-00613.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00614,CT-2021-00614,FORN-0031,Contratação de Serviços de Inspeção,Serviços de andaime e acesso para paradas programadas de manutenção,4039110.07,BRL,2021-01-03,2024-01-03,Encerrado,Polo Petroquímico de Lagoa das Águas,Automação e Instrumentação,CONTRATO_CT-2021-00614.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00615,CT-2020-00615,FORN-0045,Serviços de Construção e Montagem,Manutenção preventiva e corretiva de trocadores de calor e torres de resfriamento,14656513.9,BRL,2020-08-28,2022-08-28,Encerrado,Unidade Lagoa Branca,Operações de Planta,CONTRATO_CT-2020-00615.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00616,CT-2024-00616,FORN-0098,Contratação de Transporte e Logística,Manutenção de sistemas elétricos e subestações de média tensão,2012048.76,BRL,2024-04-26,2027-04-26,Ativo,Unidade Lagoa Branca,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2024-00616.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00617,CT-2020-00617,FORN-0025,Fornecimento de Materiais e Equipamentos,Tratamento de efluentes industriais e gestão de resíduos sólidos,3367206.04,BRL,2020-12-27,2021-06-25,Ativo,Unidade Industrial Ribeirão das Águas,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2020-00617.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00618,CT-2021-00618,FORN-0083,Fornecimento de Produtos Químicos,Manutenção de compressores e sistemas de refrigeração industrial,3103255.78,BRL,2021-05-29,2022-05-29,Em Renovação,Unidade Lagoa Branca,Utilidades e Energia,CONTRATO_CT-2021-00618.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00619,CT-2020-00619,FORN-0006,Fornecimento de Materiais e Equipamentos,"Fornecimento de gases industriais (nitrogênio, oxigênio, hidrogênio)",3938185.49,BRL,2020-12-26,2021-06-24,Em Aprovação,Polo Petroquímico de Lagoa das Águas,Projetos e Expansão,CONTRATO_CT-2020-00619.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00620,CT-2023-00620,FORN-0015,Fornecimento de Materiais e Equipamentos,"Calibração de instrumentos de medição de vazão, pressão e temperatura",2124378.06,BRL,2023-04-02,2024-04-01,Encerrado,Unidade Industrial Ribeirão das Águas,Automação e Instrumentação,CONTRATO_CT-2023-00620.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00621,CT-2021-00621,FORN-0030,Fornecimento de Materiais e Equipamentos,Revestimento anticorrosivo de equipamentos e estruturas metálicas,2092347.51,BRL,2021-04-30,2024-04-29,Suspenso,Unidade Lagoa Branca,Engenharia de Processos,CONTRATO_CT-2021-00621.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00622,CT-2024-00622,FORN-0029,Fornecimento de Materiais e Equipamentos,Instalação e comissionamento de analisadores de processo online,767459.3,BRL,2024-12-28,2026-06-26,Em Renovação,Unidade Industrial Ribeirão das Águas,Manutenção Industrial,CONTRATO_CT-2024-00622.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00623,CT-2024-00623,FORN-0023,Serviços de Construção e Montagem,Isolamento térmico de tubulações de vapor e linhas de processo,9553912.53,BRL,2024-01-14,2024-07-12,Ativo,Complexo Industrial de Monte Teodoro,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2024-00623.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00624,CT-2020-00624,FORN-0043,Contratação de Serviços de Inspeção,Fornecimento de válvulas de controle e segurança para unidades de polimerização,6825078.82,BRL,2020-10-06,2021-01-04,Suspenso,Polo Petroquímico de Lagoa das Águas,Logística e Suprimentos,CONTRATO_CT-2020-00624.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00625,CT-2020-00625,FORN-0022,Fornecimento de Produtos Químicos,"Calibração de instrumentos de medição de vazão, pressão e temperatura",4766162.7,BRL,2020-11-17,2023-11-17,Ativo,Polo Petroquímico de Fagundes Verde,Automação e Instrumentação,CONTRATO_CT-2020-00625.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00626,CT-2024-00626,FORN-0074,Contratação de Transporte e Logística,"Calibração de instrumentos de medição de vazão, pressão e temperatura",1518718.86,BRL,2024-10-21,2026-10-21,Em Renovação,Polo Petroquímico de Santa Grande,Utilidades e Energia,CONTRATO_CT-2024-00626.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00627,CT-2021-00627,FORN-0060,Contratação de Serviços Ambientais,Manutenção preventiva e corretiva de trocadores de calor e torres de resfriamento,3519249.86,BRL,2021-05-22,2022-05-22,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Operações de Planta,CONTRATO_CT-2021-00627.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00628,CT-2022-00628,FORN-0074,Contratação de Serviços de Manutenção,"Fornecimento de juntas, gaxetas e vedações para equipamentos rotativos",6167362.62,BRL,2022-08-21,2025-08-20,Suspenso,Polo Petroquímico de Lagoa das Águas,Manutenção Industrial,CONTRATO_CT-2022-00628.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00629,CT-2022-00629,FORN-0068,Serviços de Construção e Montagem,Instalação e comissionamento de analisadores de processo online,1429754.55,BRL,2022-10-11,2023-04-09,Ativo,Polo Petroquímico de Santa Grande,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2022-00629.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00630,CT-2021-00630,FORN-0089,Serviços de Construção e Montagem,Montagem eletromecânica para expansão da unidade de PVC,9785074.94,BRL,2021-08-28,2022-02-24,Ativo,Complexo Industrial de Monte Teodoro,Qualidade e Laboratório,CONTRATO_CT-2021-00630.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00631,CT-2024-00631,FORN-0062,Contratação de Serviços Ambientais,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,273354.71,BRL,2024-03-10,2026-03-10,Em Renovação,Unidade Industrial Ribeirão das Águas,Automação e Instrumentação,CONTRATO_CT-2024-00631.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00632,CT-2024-00632,FORN-0099,Contratação de Serviços de Inspeção,Manutenção preditiva com análise de vibração e termografia,5044342.78,BRL,2024-06-05,2025-06-05,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Segurança e Meio Ambiente (SMS),CONTRATO_CT-2024-00632.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00633,CT-2020-00633,FORN-0081,Fornecimento de Materiais e Equipamentos,Limpeza química e hidrojateamento de permutadores e reatores,2158216.15,BRL,2020-03-07,2021-03-07,Em Aprovação,Unidade Industrial Várzea Arlindo,Projetos e Expansão,CONTRATO_CT-2020-00633.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00634,CT-2024-00634,FORN-0074,Serviços de Engenharia e Projetos,Fornecimento de filtros industriais para sistemas de ar e água,11089259.62,BRL,2024-12-08,2025-12-08,Em Aprovação,Polo Petroquímico de Santa Grande,Automação e Instrumentação,CONTRATO_CT-2024-00634.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00635,CT-2022-00635,FORN-0087,Fornecimento de Produtos Químicos,Fornecimento de válvulas de controle e segurança para unidades de polimerização,3114710.58,BRL,2022-01-18,2023-07-17,Encerrado,Polo Petroquímico de Santa Grande,Utilidades e Energia,CONTRATO_CT-2022-00635.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00636,CT-2023-00636,FORN-0023,Contratação de Transporte e Logística,Manutenção preditiva com análise de vibração e termografia,501376.84,BRL,2023-12-23,2024-06-20,Ativo,Polo Petroquímico de Santa Grande,Projetos e Expansão,CONTRATO_CT-2023-00636.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00637,CT-2024-00637,FORN-0070,Fornecimento de Materiais e Equipamentos,Inspeção baseada em risco (IBR) de equipamentos estáticos,1088480.18,BRL,2024-11-19,2027-11-19,Ativo,Unidade Industrial Ribeirão das Águas,Automação e Instrumentação,CONTRATO_CT-2024-00637.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00638,CT-2020-00638,FORN-0042,Fornecimento de Produtos Químicos,Transporte rodoviário de resinas termoplásticas em big bags e containers,1895428.2,BRL,2020-04-21,2020-07-20,Em Renovação,Complexo Petroquímico de Córrego Fagundes (SUAPE),Logística e Suprimentos,CONTRATO_CT-2020-00638.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00639,CT-2023-00639,FORN-0065,Contratação de Transporte e Logística,Projeto e instalação de sistema de automação para planta de polietileno,2708408.48,BRL,2023-10-21,2025-10-20,Encerrado,Unidade Industrial Ribeirão das Águas,Projetos e Expansão,CONTRATO_CT-2023-00639.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00640,CT-2020-00640,FORN-0087,Fornecimento de Materiais e Equipamentos,Montagem eletromecânica para expansão da unidade de PVC,4494832.01,BRL,2020-06-13,2021-12-10,Ativo,Unidade Industrial Ribeirão das Águas,Engenharia de Processos,CONTRATO_CT-2020-00640.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00641,CT-2022-00641,FORN-0014,Contratação de Serviços de Inspeção,Transporte rodoviário de resinas termoplásticas em big bags e containers,7009945.67,BRL,2022-10-13,2023-04-11,Ativo,Polo Petroquímico de Santa Grande,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2022-00641.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00642,CT-2021-00642,FORN-0038,Serviços de Construção e Montagem,Fornecimento de filtros industriais para sistemas de ar e água,6769128.77,BRL,2021-12-11,2023-06-09,Ativo,Complexo Industrial de Monte Teodoro,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2021-00642.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00643,CT-2024-00643,FORN-0038,Serviços de Engenharia e Projetos,Inspeção e ensaios não destrutivos (END) em vasos de pressão e tubulações,9741146.06,BRL,2024-09-05,2026-09-05,Encerrado,Polo Petroquímico de Lagoa das Águas,Operações de Planta,CONTRATO_CT-2024-00643.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00644,CT-2021-00644,FORN-0084,Fornecimento de Produtos Químicos,Instalação e comissionamento de analisadores de processo online,703173.55,BRL,2021-09-14,2023-09-14,Encerrado,Unidade Industrial Ribeirão das Águas,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2021-00644.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00645,CT-2025-00645,FORN-0022,Contratação de Serviços Ambientais,"Calibração de instrumentos de medição de vazão, pressão e temperatura",6176417.92,BRL,2025-06-11,2026-06-11,Ativo,Unidade Industrial Ribeirão das Águas,Qualidade e Laboratório,CONTRATO_CT-2025-00645.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00646,CT-2025-00646,FORN-0046,Contratação de Serviços Ambientais,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,5717552.4,BRL,2025-03-07,2025-09-03,Ativo,Complexo Industrial de Monte Teodoro,Automação e Instrumentação,CONTRATO_CT-2025-00646.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00647,CT-2020-00647,FORN-0023,Contratação de Serviços de Inspeção,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,4630239.35,BRL,2020-03-25,2021-03-25,Encerrado,Unidade Lagoa Branca,Engenharia de Processos,CONTRATO_CT-2020-00647.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00648,CT-2021-00648,FORN-0048,Contratação de Serviços de Inspeção,Montagem eletromecânica para expansão da unidade de PVC,3033486.29,BRL,2021-12-05,2022-06-03,Ativo,Polo Petroquímico de Lagoa das Águas,Qualidade e Laboratório,CONTRATO_CT-2021-00648.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00649,CT-2025-00649,FORN-0069,Contratação de Serviços Ambientais,Projeto e instalação de sistema de automação para planta de polietileno,6166663.87,BRL,2025-03-21,2026-09-17,Encerrado,Polo Petroquímico de Lagoa das Águas,Utilidades e Energia,CONTRATO_CT-2025-00649.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00650,CT-2022-00650,FORN-0020,Contratação de Serviços de Manutenção,"Fornecimento de gases industriais (nitrogênio, oxigênio, hidrogênio)",7759276.01,BRL,2022-08-28,2023-08-28,Ativo,Unidade Industrial Várzea Arlindo,Logística e Suprimentos,CONTRATO_CT-2022-00650.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00651,CT-2025-00651,FORN-0073,Serviços de Automação e Instrumentação,Revestimento anticorrosivo de equipamentos e estruturas metálicas,1184232.48,BRL,2025-01-17,2025-04-17,Ativo,Polo Petroquímico de Santa Grande,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2025-00651.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00652,CT-2022-00652,FORN-0040,Contratação de Serviços de Manutenção,Limpeza química e hidrojateamento de permutadores e reatores,2664822.44,BRL,2022-01-01,2022-04-01,Ativo,Unidade Lagoa Branca,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2022-00652.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
